Intel Xeon E5-2648L,4269
Intel Xeon E3-1240 v3,4251
Intel Xeon E3-1245 v3,4243
Intel Xeon E5-1620 v3,4228
Intel Core i7-4790S,4224
Intel Xeon Bronze 3206R,4221
Intel Core i7-6820HK,4221
AMD Athlon Gold PRO 3150GE,4221
Intel Xeon E5-2448L v2,4219
Intel Core i7-6820EQ,4217
Intel Core i7-6770HQ,4214
Intel Xeon E3-1285L v3,4207
Intel Core i7-980X,4202
Intel Core i5-7600K,4191
Intel Core i7-5850EQ,4186
Intel Pentium Gold G7400,4182
AMD Opteron 6287 SE,4173
AMD Athlon Gold 3150G,4170
Intel Xeon X5680,4167
Intel Core i5-8305G,4156
Intel Core i3-9100F,4153
Intel Xeon X5650,4150
Intel Xeon E3-1230 v3,4149
Intel Core i7-7700HQ,4147
AMD Ryzen 3 3200G,4140
Intel Xeon E-2124,4135
Intel Xeon X5675,4132
Intel Xeon E3-1505M v5,4128
AMD Ryzen 3 PRO 1300,4111
Intel Core i7-6700T,4110
Intel Core i7-10510U,4100
Intel Core i7-10610U,4099
Intel Core i3-9100,4091
Intel Core i7-4770S,4082
AMD Ryzen V1605B,4080
Intel Core i7-4940MX,4078
Intel Xeon E5-2430 v2,4077
Intel Core i3-9100E,4072
Intel Core i5-7600,4057
AMD FX-9590,4052
AMD Ryzen 3 3200GE,4050
AMD Ryzen 7 3700C,4045
Intel Xeon D-1528,4036
Intel Core i7-4820K,4029
Intel Xeon E5-4620,4026
AMD Ryzen 7 PRO 2700U,4024
Intel Xeon E5-2630L v2,4011
Intel Xeon Silver 4112,4010
Intel Core i7-4770R,4009
Intel Core i7-6820HQ,4007
Intel Xeon E5-2623 v4,4004
AMD Ryzen 3 PRO 2200G,3994
Intel Xeon E3-1280 v2,3992
Intel Xeon E5-1620 v2,3989
AMD Ryzen 5 PRO 2500U,3983
Intel Core i7-4980HQ,3972
Intel Core i3-10100TE,3968
Intel Xeon E3-1275 v2,3965
Intel Xeon E3-1245 v2,3961
Intel Core i7-970,3961
Intel Xeon E-2276ML,3956
Intel Xeon E5-2623 v3,3947
Intel Xeon D-2123IT,3947
Intel Xeon E3-1268L v5,3945
Intel Core i7-3770,3944
Intel Xeon E-2254ML,3944
AMD Opteron 6380,3939
Intel Core i3-9300T,3937
Intel Core i7-3770K,3935
Intel Xeon E3-1270 v2,3930
AMD Ryzen 7 PRO 3700U,3920
AMD Ryzen 3 PRO 3200G,3919
AMD Ryzen 3 1300X,3918
Intel Xeon E5-2608L v3,3915
Intel Xeon E5-2637 v2,3911
Intel Core i7-6700HQ,3910
Intel Core i7-4930MX,3909
Intel Xeon W3670,3898
Intel Xeon E5-1428L v2,3896
AMD Ryzen 5 3500U,3887
AMD Ryzen 3 PRO 3200GE,3876
Intel Core i7-4960HQ,3876
Intel Core i7-4870HQ,3875
Intel Core i7-1060NG7,3874
AMD Ryzen 3 2200G,3872
Intel Xeon D-1622,3865
Intel Xeon E3-1240L v5,3863
Intel Pentium Gold G7400E,3862
Intel Core i7-5850HQ,3861
Intel Xeon E3-1240 v2,3860
Intel Core i3-8300,3860
Intel Core i7-8665U,3857
Intel Xeon E5-2430L v2,3856
Intel Xeon E3-1230 v2,3854
Intel Core i5-6600K,3847
Intel Xeon E5-2640,3845
Intel Xeon E3-1290 v2,3839
Intel Xeon E5-4617,3839
Intel Xeon E3-1265L v3,3834
AMD Ryzen 7 2700U,3828
Intel Xeon E5-2620 v2,3826
AMD FX-9370,3807
Intel Xeon E3-1275L v3,3801
Intel Xeon X5660,3797
Intel Core i7-3770S,3793
Intel Xeon X5670,3792
Intel Xeon E5-2630,3792
Intel Core i7-4790T,3787
Intel Core i7-4860HQ,3780
Intel Core i7-5700HQ,3776
Intel Core i7-8650U,3768
Intel Core i7-4910MQ,3765
Intel Core i7-4900MQ,3758
Intel Core i5-10210U,3752
Intel Core i7-4760HQ,3739
AMD Ryzen 7 3700U,3733
Intel Core i5-6600,3732
AMD Ryzen 5 3450U,3732
Intel Xeon E5-2420 v2,3726
Intel Core i3-8100,3712
AMD FX-8370,3710
AMD Opteron 6276,3706
Intel Pentium Gold 8500,3705
Intel Core i7-6700TE,3694
AMD Opteron 6282 SE,3694
Intel Core i7-4770HQ,3684
Intel Core i5-10310U,3664
Intel Xeon E3-1505L v6,3663
Intel Core i7-3940XM,3663
Intel Core i7-2600,3662
AMD FX-8350,3660
Intel Core i7-4850HQ,3658
AMD EPYC 3101,3646
AMD Opteron 6344,3644
Intel Xeon E5-2450L,3638
Intel Xeon E5-2650L,3635
Intel Xeon E5-1620,3632
Intel Xeon E5-4610,3629
Intel Core i5-7500,3627
Intel Core i7-4810MQ,3621
AMD Ryzen V1404I,3620
Intel Xeon E3-1515M v5,3609
Intel Core i3-8100B,3608
AMD Ryzen 5 2500U,3604
Intel Core i7-3820,3603
Intel Xeon E5-2430,3595
Intel Core i7-4800MQ,3593
Intel Xeon E3-1225 v5,3593
Intel Xeon E5-2450L v2,3577
Intel Core i7-3840QM,3573
Intel Core i5-8350U,3573
Intel Core i7-4710MQ,3562
Intel Core i5-7440EQ,3557
Intel Core i5-5675C,3555
Intel Core i7-4770T,3553
Intel Xeon E-2104G,3550
Intel Core i5-7600T,3538
Intel Xeon E5-2440,3533
Intel Atom C3808,3532
AMD Ryzen 3 2200GE,3531
AMD Ryzen 3 1200,3526
Intel Core i7-8565U,3526
Intel Xeon E3-1220 v5,3521
Intel Core i7-4720HQ,3520
Intel Xeon E3-1225 v6,3517
Intel Core i5-4690K,3516
Intel Core i7-3740QM,3509
Intel Core i7-3920XM,3507
Intel Core i3-9100T,3505
Intel Core i7-2700K,3495
AMD Ryzen 3 PRO 2200GE,3491
Intel Core i7-5700EQ,3487
Intel Core i5-8265U,3486
AMD Ryzen 5 3500C,3486
Intel Core i5-8365U,3483
AMD Opteron 4274 HE,3481
Intel Core i7-6870HQ,3475
Intel Xeon E3-1268L v3,3472
Intel 300T,3468
Intel Xeon Bronze 3106,3456
AMD Ryzen 3 3350U,3453
Intel Core i7-8550U,3453
Intel Core i5-4670K,3451
Intel Core i7-4722HQ,3451
Intel Core i7-4710HQ,3443
Intel Core i7-3820QM,3439
AMD Opteron 6378,3432
Intel Core i5-8365UE,3428
Intel Core i7-4750HQ,3422
Intel Xeon E3-1275,3421
Intel Core i7-3720QM,3421
Intel Core i5-6500,3421
Intel Core i7-4700HQ,3420
Intel Xeon E3-1220 v6,3413
Intel Xeon D-1521,3404
Intel Xeon E3-1280,3402
Intel Core i5-5675R,3401
AMD Opteron 6274,3400
Intel Core i5-8250U,3399
AMD Ryzen 3 PRO 2300U,3392
Intel Core i5-7440HQ,3385
Intel Core i7-2600K,3383
Intel Xeon E3-1290,3383
AMD Opteron 6366 HE,3382
Intel Core i7-3615QE,3379
Intel Core i7-5750HQ,3371
Intel Atom x7425E,3368
Intel N150,3367
Intel Xeon X5687,3355
Intel Xeon E5-1410 v2,3355
Intel Core i5-4690,3355
Intel Core i5-4670,3355
AMD Ryzen 3 PRO 3300U,3351
Intel Xeon E5-2418L v2,3351
Intel Xeon W-2104,3350
Intel Core i5-7400,3350
Intel Core i7-4700MQ,3348
Intel Xeon E5649,3344
Intel N100,3339
Intel Xeon E5-2609 v4,3338
Intel Core i5-6402P,3331
Intel Xeon E3-1240L v3,3326
Intel Core i7-3770T,3323
Intel Core i3-1115G4,3323
Intel Core i7-4785T,3320
Intel Xeon E5-2620,3319
Intel Core i5-4690S,3318
Intel Xeon E3-1205 v6,3313
Intel Xeon E5-2430L,3302
AMD Ryzen 3 3300U,3299
Intel Core i7-4860EQ,3298
Intel N95,3295
AMD FX-8370E,3291
Intel Xeon E3-1225 v3,3287
Intel Pentium Gold G7400T,3285
AMD FX-8320,3282
Intel Core i5-6600T,3279
Intel Xeon E3-1270,3279
Intel Core i5-4590,3278
Intel Core i7-4712MQ,3277
Intel Core i7-6822EQ,3271
AMD Ryzen 3 PRO 1200,3270
AMD Opteron 6376,3262
Intel Core i5-4670R,3259
Intel Core i3-8300T,3259
Intel Core i3-1115G4E,3258
Intel Xeon E3-1240,3255
Intel Atom x7405C,3250
AMD FX-8300,3246
Intel Xeon E3-1245,3246
Intel Core i7-4700EQ,3239
Intel Xeon E3-1226 v3,3239
Intel Core i7-4702HQ,3239
AMD Opteron 6238,3236
Intel Core i5-6400,3235
Intel Xeon E5-2630L,3225
Intel Xeon E5-2643,3218
AMD FX-8310,3217
Intel Core i7-4712HQ,3214
Intel Core i7-3610QE,3212
Intel Core i5-4670S,3198
AMD Opteron 6328,3197
Intel Core i5-4570,3188
Intel Core i3-8100T,3183
Intel Core i5-6440EQ,3181
Intel Core i7-4702MQ,3180
Intel Atom C3758R,3175
Intel Xeon E3-1230L v3,3172
Intel Xeon E5-1607 v4,3170
Intel Core i7-3630QM,3168
Intel Core i5-7500T,3164
Intel Xeon E3-1220 v3,3157
Intel Xeon E5645,3150
Intel Core i7-3610QM,3142
Intel Core i5-7300HQ,3133
Intel Core i5-5575R,3132
Intel Xeon E3-1230,3129
AMD Opteron 6272,3125
Intel Xeon W-2102,3117
Intel Core i5-4590S,3105
AMD FX-8150,3104
Intel Xeon E3-1265L v2,3094
Intel Core i5-3570K,3093
Intel Core i7-3615QM,3093
Intel Core i5-3570,3091
Intel Xeon L5640,3080
Intel Xeon X5672,3079
Intel Core i7-4765T,3076
Intel Xeon E3-1235,3059
AMD Ryzen 3 2300U,3057
Intel Xeon E5-2420,3057
Intel Xeon X5677,3053
AMD FX-8320E,3052
Intel Pentium Gold 7505,3050
Intel Core i5-6440HQ,3049
Intel Core i7-4770TE,3049
Intel Xeon E5-4607,3049
Intel Core i5-4570S,3045
Intel Xeon E5-1607 v3,3038
Intel Atom C3858,3038
Intel Core i5-6500TE,3038
Intel Core i3-7350K,3035
Intel Core i5-4460,3031
Intel Xeon E3-1505L v5,3025
Intel Core i7-8665UE,3022
Intel Core i7-3635QM,3012
Intel Core i5-7442EQ,3010
Intel Pentium Silver N6005,3009
Intel Core i5-1030NG7,3005
Intel Core i7-3612QE,2987
Intel Core i5-3550,2984
Intel Xeon E5-1410,2968
Intel Core i5-4470S,2954
AMD Athlon Gold 7220U,2953
Intel N250,2952
Intel Core i7-2960XM EE,2951
Intel Core i5-4440,2945
Intel Xeon E3-1225 v2,2932
Intel Core i5-3570S,2930
AMD FX-8140,2928
Intel Core i7-3632QM,2926
Intel Xeon Bronze 3204,2925
Intel Xeon E3-1235L v5,2919
Intel Core i5-3470,2902
Intel Core i5-6500T,2901
Intel Xeon D-1527,2897
Intel Xeon E5-1603 v4,2893
Intel N200,2893
Intel Core i7-6970HQ,2885
Intel Xeon D-1520,2880
Intel Core i7-2600S,2869
AMD Opteron 6220,2868
Intel Xeon E3-1220 v2,2862
Intel Core i5-4430,2860
Intel Core i7-3612QM,2858
Intel Core i7-2860QM,2858
Intel Core i3-9100TE,2858
Intel Core i3-1115GRE,2857
Intel Core i5-7400T,2854
Intel Xeon X5667,2852
Intel Xeon E5-2609 v3,2851
Intel Core i5-6300HQ,2847
Intel Core i5-4460S,2846
AMD Opteron 4284,2841
Intel Core i5-3450,2838
Intel Core i3-7320,2837
Intel Core i5-2550K,2816
Intel Core i5-4690T,2807
AMD FX-8120,2804
Intel Atom C3758,2799
Intel Pentium Gold G6605,2795
AMD Athlon Gold PRO 3125GE,2791
Intel Core i3-1005G1,2790
Intel Celeron G6900,2787
AMD FX-6350,2779
Intel Core i5-4570R,2778
Intel Core i3-8100H,2762
AMD Opteron 4280,2761
Intel Core i7-2920XM EE,2756
Intel Pentium 6805,2755
Intel Xeon E5-1603 v3,2753
Intel Xeon E5-2603 v4,2738
AMD Athlon Silver 3050GE,2738
Intel Core i5-3470S,2735
Intel Core i5-3350P,2729
Intel Core i5-3550S,2724
Intel Core i3-7300,2723
Intel Pentium Gold G6505,2722
Intel Core i7-2820QM,2717
Intel Core i7-2760QM,2716
Intel Core i5-4440S,2710
Intel Xeon D-1518,2710
Intel Xeon D-1513N,2705
Intel Core i5-4670T,2700
Intel Core i5-4430S,2694
Intel Atom C3955,2692
Intel Xeon L5639,2687
Intel Core i5-3450S,2686
Intel Xeon X5647,2683
Intel Core i5-3475S,2679
Intel Core i5-2500K,2677
Intel Core i3-6320,2676
AMD Athlon 320GE,2672
Intel Xeon E3-1265L,2672
AMD FX-6330,2671
Intel Pentium Gold G6500,2666
Intel Core i5-6442EQ,2663
AMD Athlon 240GE,2662
Intel Celeron G6900E,2661
Intel Core i5-6350HQ,2650
Intel Pentium Gold G5620,2647
Intel Xeon Bronze 3104,2629
AMD Opteron 3380,2626
Intel Core i3-7101E,2625
AMD FX-6130,2623
Intel Core i3-6300,2622
Intel Core i3-7100,2618
Intel Core i5-2500,2616
AMD Athlon PRO 300GE,2616
Intel Core i5-3340,2615
Intel Core i5-2450P,2608
Intel Celeron J6413,2607
Intel Atom C3958,2601
Intel Core i5-6400T,2597
AMD Athlon 3000G,2594
AMD Athlon 220GE,2584
Intel Core i5-10210Y,2580
Intel Core i5-3330,2575
AMD Ryzen Embedded V1500B,2567
AMD FX-6300,2566
Intel Xeon E5640,2566
Intel Xeon E5-1607 v2,2549
Intel Pentium Gold G6600,2549
Intel Core i3-6100,2548
Intel Core i7-2720QM,2540
Intel Core i7-7567U,2529
Intel Pentium Gold G5600F,2528
AMD Opteron 6234,2528
Intel Celeron N5095A,2527
Intel Xeon E3-1220,2520
AMD Athlon 300GE,2516
AMD Phenom II X6 1100T,2510
Intel Pentium J6426,2509
Intel Core i3-8109U,2504
Intel Core i3-8145UE,2498
Intel Celeron N5095,2496
Intel Core i3-7300T,2493
Intel Celeron N5105,2491
Intel Core i5-4590T,2488
Intel Core i7-7660U,2486
AMD Opteron 3365,2486
Intel Xeon E3-1260L,2477
Intel Core i5-2400,2474
AMD FX-8100,2467
Intel Core i3-6098P,2467
AMD Athlon PRO 300U,2458
Intel Pentium Gold G6400,2457
AMD Ryzen R1606G,2455
AMD Ryzen 3 PRO 2100GE,2449
Intel Core i5-3330S,2447
Intel Xeon E5-1607,2447
Intel Core i3-8140U,2440
Intel Core i7-2675QM,2438
Intel Core i3-8121U,2437
Intel Xeon E5-2603 v3,2435
Intel Pentium Gold G6400E,2434
AMD Phenom II X6 1090T BE,2430
Intel Core i5-3340S,2429
AMD Opteron 4334,2424
Intel Core i3-1110G4,2418
Intel Core i7-2670QM,2418
AMD Athlon 200GE,2418
AMD Opteron 6212,2417
Intel Xeon E3-1225,2415
Intel Pentium Gold G5600,2409
Intel Core i3-7101TE,2398
Intel Core i7-2840QM,2394
Intel Core i5-3570T,2393
Intel Pentium Gold G5500,2392
Intel Celeron J6412,2391
Intel Pentium Gold G6405,2385
Intel Xeon E5620,2379
AMD FX-6200,2374
Intel Core i5-7260U,2369
Intel Core i3-6300T,2366
Intel Core i3-10110U,2366
Intel Core i5-2320,2362
AMD Opteron 4332 HE,2357
Intel Atom x6413E,2356
Intel Core i7-2710QE,2346
Intel Pentium Gold G6500T,2344
Intel Pentium N6415,2342
Intel Core i3-4370,2339
Intel Atom C3708,2336
Intel Core i7-975 Extreme,2332
Intel Core i5-7360U,2330
Intel Xeon W3580,2326
Intel Core i5-2310,2324
Intel Pentium G4620,2322
AMD FX-6120,2321
Intel Core i5-7287U,2309
Intel Pentium Gold G5420,2304
Intel Pentium Gold G6505T,2303
Intel Pentium Gold G5400,2297
Intel Core i5-2380P,2297
Intel Core i7-7560U,2295
Intel Atom x6425E,2289
Intel Xeon E5630,2289
AMD Opteron 6174,2287
Intel Core i3-7100T,2286
Intel Celeron G6900T,2285
Intel Xeon L5638,2283
Intel Core i5-3335S,2281
AMD Opteron 3280,2279
Intel Core i5-6287U,2277
Intel Core i7-6567U,2274
Intel Core i7-965 Extreme,2271
Intel Xeon E5-1603,2268
AMD A10 PRO-8850B,2261
Intel Core i7-960,2260
AMD Athlon Gold 3150U,2259
Intel Core i7-2630QM,2257
AMD Athlon PRO 200GE,2252
Intel Core i7-7600U,2250
Intel Pentium G4600,2247
Intel Core i5-7267U,2243
Intel Core i7-10510Y,2240
AMD Athlon 300U,2233
Intel Core i3-4360,2229
AMD PRO A12-8870,2224
Intel Core i5-7300U,2223
AMD Phenom II X6 1075T,2222
AMD Athlon X4 970,2216
Intel Core i7-950,2214
Intel Core i7-6660U,2213
Intel Core i3-4170,2213
Intel Pentium Gold G6400T,2212
Intel Core i7-2635QM,2208
AMD PRO A12-9800,2208
AMD Athlon X4 840,2202
AMD Ryzen 3 3200U,2201
Intel Core i5-4460T,2200
Intel Core i7-7500U,2196
Intel Core i3-4350,2195
Intel Core i3-8145U,2194
AMD Phenom II X6 1055T,2194
AMD Ryzen Embedded R1505G,2190
Intel Pentium G4560,2189
Intel Xeon W5580,2187
Intel Core i3-6100T,2184
AMD A12-9800,2183
AMD Opteron 4226,2180
Intel Pentium Gold G5600T,2177
Intel Xeon W5590,2175
AMD Phenom II X6 1405T,2171
AMD Athlon X4 880K,2170
AMD Ryzen 3 2200U,2169
AMD Phenom II X6 1065T,2166
AMD Opteron 4386,2165
Intel Xeon W3565,2165
AMD Athlon X4 845,2163
Intel Core i7-880,2160
AMD Opteron 4365 EE,2158
Intel Core i7-875K,2154
Intel Core i3-4160,2151
Intel Core i3-9100HL,2151
AMD FX-6100,2149
Intel Core i3-4340,2149
Intel Core i3-1000NG4,2149
AMD Opteron 6176 SE,2147
Intel Core i7-6650U,2141
AMD PRO A10-8770,2139
AMD Ryzen 3 3250U,2138
AMD Athlon Silver 10,2135
Intel Core i3-8130U,2133
Intel Core i5-2500S,2130
Intel Core i3-4330,2128
Intel Xeon X3470,2122
AMD PRO A10-9700,2121
Intel Pentium N5020,2120
Intel Xeon E5-2418L,2118
AMD A10-7890K,2116
AMD Ryzen V1202B,2116
Intel Core i7-870,2113
Intel Xeon E5-4603,2113
Intel Xeon X5570,2111
Intel Celeron 6600HLE,2110
Intel Core i5-2300,2108
Intel Xeon W3570,2104
Intel Xeon X3480,2101
Intel Core i7-6498DU,2100
Intel Pentium Gold G5420T,2098
Intel Core i3-4150,2097
AMD Opteron 6164 HE,2096
Intel Core i3-7100H,2096
AMD A8-7680,2090
Intel Core i3-4370T,2089
Intel Core i5-6267U,2088
AMD Athlon X4 950,2087
Intel Core i5-2405S,2082
AMD Phenom II X6 1045T,2080
Intel Xeon X5698,2080
AMD Athlon X4 870K,2079
Intel Xeon W3550,2078
AMD A10 PRO-7850B,2073
AMD A10-9700,2073
Intel Xeon E5-2609 v2,2069
AMD A10-7870K,2067
AMD A10-7850K,2066
AMD R-Series RX-418GD,2064
Intel Core i7-6600U,2058
Intel Celeron N5100,2057
Intel Xeon L5609,2054
Intel Xeon X5560,2053
Intel Core i5-7200U,2052
Intel Core i3-4130,2052
Intel Core i5-4340M,2048
Intel Celeron 6600HE,2046
AMD Opteron 6136,2046
Intel Xeon E5-2407 v2,2046
Intel Xeon W3530,2045
AMD A12-9800E,2043
Intel Core i7-940,2041
Intel Pentium Gold G5500T,2033
Intel Core i5-2400S,2032
Intel Core i7-6560U,2032
Intel Core i7-4610M,2030
AMD FX-B4150,2030
Intel Pentium D1508,2018
AMD Athlon X4 860K,2015
Intel Core i7-5557U,2008
Intel Core i7-2715QE,2007
Intel Core i3-7167U,2005
AMD FX-4150,2004
Intel Core i5-4570T,2004
AMD PRO A8-9600,1999
Intel Core i7-6500U,1996
AMD A10 PRO-7800B,1994
Intel Core i7-860,1994
Intel Atom x6427FE,1990
Intel Pentium Silver J5040,1979
AMD A10-6800K,1978
Intel Core i3-10110Y,1975
Intel Core i3-6100E,1974
Intel Core i5-5350H,1973
Intel Core i3-4360T,1972
Intel Pentium Gold G5400T,1970
Intel Xeon W3540,1963
Intel Core i5-4330M,1963
Intel Core i5-6300U,1956
Intel Core i7-920,1951
AMD FX-9830P,1948
Intel Pentium Gold G6405T,1948
AMD A10-7700K,1948
Intel Xeon X5550,1947
AMD A8 PRO-8650B,1946
Intel Core i7-930,1944
AMD Opteron X3421,1941
Intel Core i7-4600M,1938
AMD Phenom II X6 1035T,1937
AMD A8-9600,1936
Intel Core i5-4570TE,1934
AMD FX-4350,1932
AMD A10-8750,1931
Intel Core i5-4210H,1929
Intel Core i5-6260U,1929
AMD A8-7500,1928
Intel Core i3-4170T,1924
Intel Core i5-5287U,1917
AMD A10-9700E,1914
AMD A10-7860K,1913
AMD A8-7650K,1911
Intel Core i5-6360U,1909
AMD FX-770K,1909
AMD FX-4330,1909
Intel Core i5-4310M,1909
AMD FX-4320,1906
AMD A10-6800B,1901
Intel Core i5-4200H,1901
AMD A8-6600K,1901
AMD PRO A12-9800E,1900
AMD Ryzen 3 3250C,1899
Intel Xeon W3520,1899
Intel Core i7-4578U,1898
Intel Xeon X3460,1896
Intel Core i7-3540M,1894
Intel Pentium G4600T,1894
Intel Core i3-6167U,1891
AMD A8-7670K,1885
Intel Core i7-4558U,1881
Intel Xeon X7560,1881
Intel Core i3-6100TE,1879
Intel Core i3-4160T,1876
Intel Core i5-6198DU,1876
Intel Core i3-4350T,1874
AMD Phenom II X4 980,1872
Intel Xeon L5630,1871
AMD A8-8650,1870
AMD FX-4170,1869
Intel Core i5-3470T,1869
AMD A10-5800K,1869
AMD A10-7800,1866
Intel Core i3-4330T,1862
Intel Pentium Silver J5005,1861
AMD Athlon Gold 3150C,1861
Intel Atom C5315,1856
Intel Core i7-5650U,1852
AMD FX-4200,1852
AMD A10 PRO-8750B,1849
Intel Core i7-5600U,1849
Intel Core i3-7130U,1848
AMD Opteron 2435,1844
AMD A8-7600,1844
Intel Core i5-4308U,1843
Intel Xeon X3450,1838
Intel Pentium G4560T,1838
Intel Core i5-4210M,1836
AMD Opteron X3418,1833
AMD Athlon Silver 7120U,1829
Intel Core i5-4300M,1828
Intel Core i5-2500T,1827
Intel Pentium Silver N6000,1825
Intel Xeon X5470,1823
Intel Xeon E5-2609,1823
Intel Core i5-4400E,1820
AMD Athlon X4 830,1818
AMD RX-421BD,1818
Intel Core i5-6200U,1817
AMD PRO A12-8870E,1813
Intel Core i5-5257U,1813
AMD PRO A10-9700E,1809
AMD PRO A10-8770E,1808
AMD A10-5800B,1807
AMD Ryzen Embedded R1305G,1803
Intel Xeon X3440,1802
Intel Core i7-3520M,1801
AMD A10-6790K,1801
AMD A8-5600K,1799
AMD A8 PRO-7600B,1799
AMD Opteron 4174 HE,1799
Intel Core i3-6100H,1798
AMD A12-9730P,1797
AMD FX-670K,1796
Intel Celeron J4125,1795
Intel Xeon E5-2637,1792
AMD FX-4300,1791
Intel Xeon X5492,1787
AMD A10-9630P,1787
AMD A10-6700,1782
Intel Xeon E5540,1780
Intel Pentium G4500,1780
Intel Core i5-4200M,1780
Intel Core i5-3380M,1779
Intel Core i3-4150T,1769
AMD Phenom II X4 976 BE,1769
Intel Core i5-760,1768
Intel Celeron G5925,1766
Intel Core i7-870S,1761
Intel Pentium Gold 6500Y,1761
Intel Atom x6425RE,1756
AMD Athlon X4 760K,1748
Intel Core i7-5500U,1746
Intel Core i5-4278U,1745
AMD Phenom II X4 975 BE,1744
AMD FX-8800P,1744
AMD Opteron 2431,1744
Intel Core i3-4130T,1743
Intel Xeon E5530,1740
Intel Atom C2750,1735
AMD Athlon Silver 3050C,1735
Intel Celeron G6900TE,1733
Intel Core 2 Extreme QX9775,1731
AMD Athlon X4 750K,1731
AMD Opteron 4184,1730
AMD Phenom II X4 970 BE,1727
Intel Core i5-750,1727
Intel Celeron G5905,1720
Intel Pentium N6415,1718
Intel Core i7-5550U,1714
Intel Core m3-8100Y,1706
Intel Core i3-10100Y,1697
Intel Core i3-6157U,1694
Intel Core i5-8210Y,1692
Intel Celeron G4950,1690
Intel Core i5-3360M,1689
Intel Xeon X5482,1688
AMD Phenom II X4 955 BE,1688
Intel Pentium G4520,1684
Intel Core i5-3320M,1684
Intel Core 2 Extreme QX9770,1682
AMD Opteron 6172,1680
AMD Phenom II X4 965 BE,1680
AMD Opteron 6128,1677
Intel Pentium G4400,1671
Intel Core i5-5300U,1671
Intel Celeron J4105,1671
Intel Core i5-4402E,1670
Intel Core i5-4288U,1667
AMD Athlon Silver 3050e,1666
Intel Xeon L3426,1664
Intel Xeon E5450,1663
Intel Celeron G5900,1662
Intel Core i7-4600U,1660
AMD FX-7600P,1660
Intel Core i5-3340M,1659
Intel Xeon E5-2407,1659
AMD Athlon X4 750,1656
AMD FX-4130,1655
Intel Core i5-4258U,1653
Intel Xeon E5-2603 v2,1649
Intel Xeon L5618,1645
Intel Core i5-7Y57,1641
Intel Core m3-7Y32,1640
Intel Xeon X5460,1637
Intel Xeon E5-2403 v2,1634
Intel Core i3-7100U,1634
AMD Phenom II X4 B55,1633
Intel Core i3-4110M,1633
Intel Core i7-3687U,1633
Intel Core i7-4510U,1629
Intel Core i5-3610ME,1627
AMD Opteron 3350 HE,1626
Intel Atom x7211E,1625
Intel Core i3-3250T,1625
Intel N50,1625
AMD Phenom II X4 B97,1623
Intel Xeon E5520,1623
AMD A10-5700,1618
Intel Core i3-7102E,1618
AMD RX-427BB,1615
Intel Core 2 Quad Q9650,1612
AMD FX-4100,1611
AMD Phenom II X4 B99,1610
Intel Celeron G5920,1599
AMD Athlon II X4 559,1598
Intel Core i7-2640M,1596
Intel Core i3-6100U,1593
AMD Phenom II X4 945,1590
Intel Core i5-5350U,1589
Intel Celeron G4930,1588
Intel Xeon L5530,1588
AMD Athlon X4 740,1587
Intel Core i5-3230M,1586
Intel Core i5-4310U,1584
Intel Core i7-7Y75,1584
Intel Xeon E5607,1584
Intel Core i5-680,1583
AMD Phenom II X2 B60,1583
Intel Celeron 7305,1581
AMD A8-5500,1580
Intel Xeon X3380,1579
Intel Core i3-3250,1579
AMD A8-5500B,1578
AMD A8-6500,1578
AMD Phenom II X4 B50,1577
AMD PRO A12-9800B,1577
AMD 3015e,1577
AMD Phenom II X4 850,1576
Intel Core i3-7020U,1574
Intel Core i7-4500U,1574
Intel Xeon E3-1220L v2,1570
Intel Core i5-3210M,1570
Intel Xeon X3370,1566
Intel Core i3-3245,1564
Intel Core i5-5200U,1563
AMD Phenom II X4 840,1562
Intel Core i7-3667U,1558
Intel Core i3-3220,1557
Intel Pentium N5030,1556
AMD Phenom II X4 B95,1554
Intel Core i7-940XM,1554
Intel Xeon L7455,1553
Intel Core 2 Quad Q9550s,1551
Intel Core i7-4650U,1550
Intel Core i5-5250U,1550
Intel Pentium G3470,1547
Intel Core i7-2620M,1545
Intel Core i5-670,1544
Intel Core i3-5157U,1544
AMD A8-3850,1541
Intel Core i5-4300U,1538
Intel Core i3-4100M,1538
Intel Pentium N5000,1536
AMD A12-9720P,1536
AMD PRO A12-8830B,1536
AMD Athlon Silver 3050U,1536
AMD A12 PRO-8800B,1536
Intel Core i5-2390T,1535
Intel Core i3-3240,1532
Intel Xeon D-1602,1531
Intel Celeron N4120,1531
Intel Core i7-8500Y,1530
Intel Core 2 Quad Q9550,1528
Intel Celeron 7305e,1526
AMD PRO A10-9700B,1524
Intel Core i5-7Y54,1523
AMD Athlon II X4 555,1522
Intel Xeon X5450,1522
AMD Athlon II X4 650,1521
Intel Core 2 Extreme QX6850,1521
AMD Athlon II X4 651,1517
Intel Xeon X3360,1517
AMD Phenom II X4 840T,1516
Intel Core 2 Extreme QX9650,1516
Intel Celeron 7305,1515
Intel Atom C3558,1514
Intel Xeon E5440,1513
Intel Xeon L5520,1511
AMD Athlon II X4 645,1509
Intel Core i7-860S,1508
Intel Core i7-3537U,1506
AMD A8-3870K,1503
Intel Xeon L3360,1502
AMD Phenom II X4 940,1502
Intel Core i5-2540M,1501
Intel Pentium G4500T,1500
AMD Phenom II X4 B35,1500
AMD A10-9620P,1500
Intel Xeon E5606,1499
AMD Athlon II X4 655,1498
Intel Celeron G4920,1497
